sensitivity_type,scenario,value,funded_set_repriced_return_lgd45,weighted_default_rate,weighted_miscoverage_V,diagnostic_pass,note
budget_scaling_diagnostic,budget_500000,500000.0,85232.27146430036,0.03287500000000822,0.02887500000000722,True,Linear funded-set rescale; not a re-optimized portfolio.
budget_scaling_diagnostic,budget_1000000,1000000.0,170464.5429286007,0.03287500000000822,0.02887500000000722,True,Linear funded-set rescale; not a re-optimized portfolio.
budget_scaling_diagnostic,budget_2000000,2000000.0,340929.0858572014,0.03287500000000822,0.02887500000000722,True,Linear funded-set rescale; not a re-optimized portfolio.
lgd_sensitivity,lgd_0.35,0.35,173752.04292860156,0.03287500000000822,0.02887500000000722,True,Reprices realized funded set under alternative LGD.
lgd_sensitivity,lgd_0.45,0.45,170464.5429286007,0.03287500000000822,0.02887500000000722,True,Reprices realized funded set under alternative LGD.
lgd_sensitivity,lgd_0.60,0.6,165533.29292859952,0.03287500000000822,0.02887500000000722,True,Reprices realized funded set under alternative LGD.
segment_cap_diagnostic,segment_cap_0.25,0.25,170464.5429286007,0.03287500000000822,0.02887500000000722,True,Checks period-grade funded-set concentration; not a re-optimized portfolio.
segment_cap_diagnostic,segment_cap_0.20,0.2,170464.5429286007,0.03287500000000822,0.02887500000000722,True,Checks period-grade funded-set concentration; not a re-optimized portfolio.
segment_cap_diagnostic,segment_cap_0.15,0.15,170464.5429286007,0.03287500000000822,0.02887500000000722,True,Checks period-grade funded-set concentration; not a re-optimized portfolio.
